ticker,as_of_date,fiscal_year_used,filing_date,days_since_filing,base_iv,bull_iv,bear_iv,current_price,upside_pct,conviction_score,roic_wacc_spread,implied_ev_ebitda,justified_ev_ebitda,ev_ebitda_gap_pct,moat_fingerprint_score,moat_components,rdcf_implied_growth,rdcf_growth_gap,beneish_m_score,beneish_flagged,price_momentum_180d,data_quality_warnings,cagr_window_used,cagr_data_density,return_6m,return_12m,return_24m
AAPL,2023-10-02,2022,2022-10-28,339,108.34965436495843,148.9211288164838,60.15140430892732,171.73728942871094,-0.36909651523331544,15.0,0.5509284248096344,13.182048903217158,9.632492927330004,0.36849816580878014,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.12251007755881149,0.033884652077638244,-2.8846,False,0.06390606298300061,,14,2.8,-0.010503444032527837,0.3161684499521323,0.42678948642711334
AAPL,2024-01-01,2023,2023-11-03,59,105.97160690682632,144.52888074351122,60.20364311946915,190.5504608154297,-0.4438659111432317,13.0,0.5394134570377753,12.92079172531963,10.195229345966357,0.26733703449561086,4.0,"{'roic_persistence': 5.0, 'gm_stability': 4.0, 'capex_intensity': 4.0}",0.14101447098644723,0.06449024095433828,-2.7493,False,0.00895828226430262,,15,3.0,0.09684106594255326,0.35193969529741354,0.4348649874698859
COST,2020-01-01,2019,2019-10-11,82,315.84257844644367,430.1150625536818,119.262098047959,267.9637145996094,0.1786766686615565,14.0,0.18450366577863703,22.037717510552923,20.696512192362206,0.06480344638386328,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.07164013249551157,0.014675973235546341,-2.897,False,0.10050368842607016,"D7: Buybacks (247,000,000) largely offset by SBC (595,000,000). Net capital return to shareholders is only -348,000,000.",10,2.0,0.030608378551209566,0.28370647453173947,0.935144553896159
COST,2020-04-01,2019,2019-10-11,173,460.0576835493086,430.1150625536818,198.31229928992028,262.0055236816406,0.7559083376742792,15.0,0.20334864085586868,32.29236303912513,26.451888483179154,0.22079612802163262,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.06796384855795616,0.01099968929799093,-2.897,False,-0.012551914824608157,"D7: Buybacks (247,000,000) largely offset by SBC (595,000,000). Net capital return to shareholders is only -348,000,000.",10,2.0,0.22453615132765556,0.27017178122339597,1.032991601902626
COST,2020-07-01,2019,2019-10-11,264,460.0576835493086,430.1150625536818,198.31229928992028,279.0592956542969,0.6486018946999544,15.0,0.20334864085586868,32.29236303912513,26.451888483179154,0.22079612802163262,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.07825902024919158,0.021294860989226352,-2.897,False,0.04922498129419495,"D7: Buybacks (247,000,000) largely offset by SBC (595,000,000). Net capital return to shareholders is only -348,000,000.",10,2.0,0.254574832284674,0.3393573969990863,0.582711255148747
COST,2020-10-01,2019,2019-10-11,356,460.0576835493086,430.1150625536818,198.31229928992028,328.9473876953125,0.39857527604212806,14.0,0.20334864085586868,32.29236303912513,26.451888483179154,0.22079612802163262,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.104928569048095,0.04796440978812977,-2.897,False,0.24736419414491673,"D7: Buybacks (247,000,000) largely offset by SBC (595,000,000). Net capital return to shareholders is only -348,000,000.",10,2.0,0.005164047548981589,0.3496949795100598,0.43200709382770935
COST,2021-01-01,2020,2020-10-07,86,603.4609362694866,575.2375487186596,252.42726441844238,355.4976806640625,0.6975101923090856,16.0,0.20851509675746444,37.128377552395676,26.78390805698551,0.38621957159505055,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.08886504279550912,0.027584821820281227,-1.5642,True,0.26978985423676116,"D7: Buybacks (196,000,000) largely offset by SBC (619,000,000). Net capital return to shareholders is only -423,000,000.; Beneish M-Score -1.564 > -1.78 threshold. Mandatory fundamental review before deployment.",11,2.2,0.05446302962293247,0.506899335459305,0.23494533583633476
COST,2021-04-01,2020,2020-10-07,176,603.4609362694866,575.2375487186596,252.42726441844238,335.55255126953125,0.798409620151447,16.0,0.20851509675746444,37.128377552395676,26.78390805698551,0.38621957159505055,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.07932687389833133,0.018046652923103437,-1.5642,True,0.02999276735336376,"D7: Buybacks (196,000,000) largely offset by SBC (619,000,000). Net capital return to shareholders is only -423,000,000.; Beneish M-Score -1.564 > -1.78 threshold. Mandatory fundamental review before deployment.",11,2.2,0.26542151407872355,0.5768697888368812,0.3929436401777982
COST,2021-07-01,2020,2020-10-07,267,603.4609362694866,575.2375487186596,252.42726441844238,373.7790222167969,0.6144858336096539,15.0,0.20851509675746444,37.128377552395676,26.78390805698551,0.38621957159505055,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.0971181036521181,0.03583788267689021,-1.5642,True,0.051424643667393743,"D7: Buybacks (196,000,000) largely offset by SBC (619,000,000). Net capital return to shareholders is only -423,000,000.; Beneish M-Score -1.564 > -1.78 threshold. Mandatory fundamental review before deployment.",11,2.2,0.43617365492838783,0.2358799904408813,0.3356032838365084
COST,2021-10-01,2020,2020-10-07,359,603.4609362694866,575.2375487186596,252.42726441844238,425.54559326171875,0.4180876169908932,15.0,0.20851509675746444,37.128377552395676,26.78390805698551,0.38621957159505055,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.11835584384200715,0.05707562286677925,-1.5642,True,0.26819358592777,"D7: Buybacks (196,000,000) largely offset by SBC (619,000,000). Net capital return to shareholders is only -423,000,000.; Beneish M-Score -1.564 > -1.78 threshold. Mandatory fundamental review before deployment.",11,2.2,0.28984806527810186,0.07827483072268066,0.2555552894169207
COST,2022-01-03,2021,2021-10-06,89,770.4309202229772,749.3145724662172,317.8705314984216,538.7796020507812,0.4299556206108231,16.0,0.2640243067069484,39.8993871689715,28.11849935852889,0.41897284987469424,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.12614045639573865,0.044077284271537426,-2.7427,False,0.4052850830149737,"D7: Buybacks (496,000,000) largely offset by SBC (665,000,000). Net capital return to shareholders is only -169,000,000.; D8: Revenue growing 17.5% but cash collection ratio is only 4.6%. Revenue quality concern.",12,2.4,-0.14014618178811003,-0.18903053176117676,0.20204919588121711
COST,2022-04-01,2021,2021-10-06,177,770.4309202229772,749.3145724662172,317.8705314984216,548.0322875976562,0.4058130107629667,16.0,0.2640243067069484,39.8993871689715,28.11849935852889,0.41897284987469424,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.12885660200353705,0.046793429879335824,-2.7427,False,0.2878344794904404,"D7: Buybacks (496,000,000) largely offset by SBC (665,000,000). Net capital return to shareholders is only -169,000,000.; D8: Revenue growing 17.5% but cash collection ratio is only 4.6%. Revenue quality concern.",12,2.4,-0.1487938860632093,-0.13714827361428567,0.3382937068108437
COST,2022-07-01,2021,2021-10-06,268,667.9579088585793,749.3145724662172,225.64526014658628,463.2716979980469,0.44182757493075997,17.0,0.2523573318473687,34.535566612047866,26.96346502745825,0.2808282087216375,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.10199511351832462,0.019931941394123395,-2.7427,False,-0.14164559016192302,"D7: Buybacks (496,000,000) largely offset by SBC (665,000,000). Net capital return to shareholders is only -169,000,000.; D8: Revenue growing 17.5% but cash collection ratio is only 4.6%. Revenue quality concern.",12,2.4,-0.0641652668982227,0.0854782195063966,0.8416863701408261
COST,2022-10-03,2021,2021-10-06,362,360.6206341678601,598.0711385740481,154.12403177357746,456.3999328613281,-0.2098582663958662,13.0,0.23414757999357283,18.448384534097297,15.272932386198708,0.20791371739248105,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.099598253106056,0.017535080981854773,-2.7427,False,-0.1803326371284938,"D7: Buybacks (496,000,000) largely offset by SBC (665,000,000). Net capital return to shareholders is only -169,000,000.; D8: Revenue growing 17.5% but cash collection ratio is only 4.6%. Revenue quality concern.",12,2.4,0.043755821091808644,0.1992523325991238,0.9687586612195946
COST,2023-01-02,2022,2022-10-05,89,292.69910601405667,436.1006086949568,140.26905932681632,436.90509033203125,-0.3300624952856089,12.0,0.2022262763378523,13.134837129216322,10.875386031635017,0.2077582433404083,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.06910438330066354,-0.02888023638722509,-2.4472,False,-0.07010356780907945,"D7: Buybacks (439,000,000) largely offset by SBC (724,000,000). Net capital return to shareholders is only -285,000,000.; D8: Revenue growing 15.8% but cash collection ratio is only 3.3%. Revenue quality concern.",13,2.6,0.1838815979261979,0.49685614632508796,1.1662581638285208
COST,2023-04-03,2022,2022-10-05,180,290.57835621447794,432.1715639233804,139.58227160100498,476.5234375,-0.39021182727349496,12.0,0.2018887902670225,13.037527904145524,10.801829810368469,0.20697401579416214,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.08303384258319642,-0.014950777104692212,-2.4472,False,0.03846188633549863,"D7: Buybacks (439,000,000) largely offset by SBC (724,000,000). Net capital return to shareholders is only -285,000,000.; D8: Revenue growing 15.8% but cash collection ratio is only 3.3%. Revenue quality concern.",13,2.6,0.14119484691368145,0.5185407103041233,0.8949618052709238
COST,2023-07-03,2022,2022-10-05,271,272.3425317465641,398.9270873256789,133.5475883851742,519.7994995117188,-0.4760623432642913,12.0,0.19878197208219855,12.200788960281297,10.168689861875334,0.19983883135474037,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.09692638070335012,-0.0010582389845385093,-2.4472,False,0.18957446958592894,"D7: Buybacks (439,000,000) largely offset by SBC (724,000,000). Net capital return to shareholders is only -285,000,000.; D8: Revenue growing 15.8% but cash collection ratio is only 3.3%. Revenue quality concern.",13,2.6,0.2524165447938946,0.6189082352333353,0.8753436166359123
COST,2023-10-02,2022,2022-10-05,362,275.4835933812188,404.585231614042,134.60384932428212,549.9182739257812,-0.4990463011629271,12.0,0.19934484297173075,12.344914530222916,10.277833115886189,0.2011203520265075,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.10590347415758422,0.007918854469695591,-2.4472,False,0.1537892958716116,"D7: Buybacks (439,000,000) largely offset by SBC (724,000,000). Net capital return to shareholders is only -285,000,000.; D8: Revenue growing 15.8% but cash collection ratio is only 3.3%. Revenue quality concern.",13,2.6,0.31586869098202514,0.6239738881654223,0.722339667615294
COST,2024-01-01,2023,2023-10-11,82,325.8217363955436,483.6534059934954,160.10742784645012,651.0054931640625,-0.49951000442106563,13.0,0.21356070952434172,13.489169108475334,11.051427205050949,0.22058163694099514,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 5.0}",0.1248221775969799,0.03792318898008408,-2.9394,False,0.2522077551578661,"D7: Buybacks (676,000,000) largely offset by SBC (774,000,000). Net capital return to shareholders is only -98,000,000.",14,2.8,0.2916703934362353,0.4569811722663841,0.3106104457928944
LLY,2020-01-01,2018,2019-02-19,316,157.55225673852996,150.9538972319646,80.8789749909215,122.06867980957031,0.2906853501185953,14.0,0.15799800734258268,29.15772416962832,26.37862202785425,0.10535433347653664,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.09791144795917055,0.06898482788167042,-2.7456,False,0.17822166563595432,,10,2.0,0.25034922342086324,0.29347905028229754,1.0869394128146463
LLY,2020-04-01,2019,2020-02-19,42,178.20509503988075,154.7359496698682,105.41147052270081,127.3599853515625,0.39922358304271316,16.0,0.2376991319527372,25.751453979112604,29.642911314853016,-0.1312778388872533,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.045131029736195684,,-2.2642,False,0.2746376749624022,Sloan Accrual Ratio 0.278 > 0.05. Earnings outrunning cash — expect mean reversion.,11,2.2,0.09604567765037625,0.3842294358560498,1.161307080289802
LLY,2020-07-01,2019,2020-02-19,133,178.20509503988075,154.7359496698682,105.41147052270081,153.1725311279297,0.16342723938565631,15.0,0.2376991319527372,25.751453979112604,29.642911314853016,-0.1312778388872533,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.07027528031603926,,-2.2642,False,0.25156846355903073,Sloan Accrual Ratio 0.278 > 0.05. Earnings outrunning cash — expect mean reversion.,11,2.2,0.02983010594905619,0.4362143447381358,0.8810818349493914
LLY,2020-10-01,2019,2020-02-19,225,178.20509503988075,154.7359496698682,105.41147052270081,136.001220703125,0.3103198200616298,16.0,0.2376991319527372,25.751453979112604,29.642911314853016,-0.1312778388872533,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.05404398278451713,,-2.2642,False,0.043075518730470774,Sloan Accrual Ratio 0.278 > 0.05. Earnings outrunning cash — expect mean reversion.,11,2.2,0.29760710676209606,0.6330625146976723,1.1193529523696686
LLY,2021-01-01,2019,2020-02-19,317,178.20509503988075,154.7359496698682,105.41147052270081,159.95863342285156,0.11406987685869106,14.0,0.2376991319527372,25.751453979112604,29.642911314853016,-0.1312778388872533,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.0762216280467771,,-2.2642,False,0.040671264076618696,Sloan Accrual Ratio 0.278 > 0.05. Earnings outrunning cash — expect mean reversion.,11,2.2,0.37110252942631483,0.6739484857888196,1.226457207249532
LLY,2021-04-01,2020,2021-02-17,43,220.92301608576304,193.94938844510318,132.52499188337273,176.2288360595703,0.2536144539426274,15.0,0.27153808662556683,23.7325663375748,30.429289534988946,-0.2200749113683367,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.04378073920542149,0.02852332483566824,-2.3458,False,0.2875794805727039,D8: AR growth (29.2%) exceeds revenue growth (9.9%) by 19.3%. Investigate recognition timing.,12,2.4,0.20545186462283146,0.5838900826567214,0.836855340477238
LLY,2021-07-01,2020,2021-02-17,134,220.92301608576304,193.94938844510318,132.52499188337273,220.85812377929688,0.0002938189700959781,14.0,0.27153808662556683,23.7325663375748,30.429289534988946,-0.2200749113683367,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.07494814690732882,0.059690732537575564,-2.3458,False,0.3807202465618542,D8: AR growth (29.2%) exceeds revenue growth (9.9%) by 19.3%. Investigate recognition timing.,12,2.4,0.20375140301770922,0.42867308758132944,1.011297513817384
LLY,2021-10-01,2020,2021-02-17,226,220.92301608576304,193.94938844510318,132.52499188337273,220.09495544433594,0.0037622881440212055,14.0,0.27153808662556683,23.7325663375748,30.429289534988946,-0.2200749113683367,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.07446786199233096,0.05921044762257771,-2.3458,False,0.24891567331204323,D8: AR growth (29.2%) exceeds revenue growth (9.9%) by 19.3%. Investigate recognition timing.,12,2.4,0.27202995699640525,0.3582687026882637,1.4562732080512513
LLY,2022-01-03,2020,2021-02-17,320,220.92301608576304,193.94938844510318,132.52499188337273,261.33807373046875,-0.1546466500950329,13.0,0.27153808662556683,23.7325663375748,30.429289534988946,-0.2200749113683367,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.09839625125531896,0.08313883688556571,-2.3458,False,0.15975139263529292,D8: AR growth (29.2%) exceeds revenue growth (9.9%) by 19.3%. Investigate recognition timing.,12,2.4,0.20400475224808098,0.36913883370004363,1.1487821722033658
LLY,2022-04-01,2021,2022-02-23,37,252.2220692828879,218.49879255106546,145.7968818364291,282.6522216796875,-0.10765934269317094,13.0,0.2014829205685633,29.803027309290496,29.50656665551391,0.01004727717859322,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.13353509022762156,0.08608522359692405,-2.5942,False,0.2842285326760834,,13,2.6,0.15010783908525507,0.1578088108462712,1.6876248927331485
LLY,2022-07-01,2021,2022-02-23,128,222.27016632814346,218.49879255106546,105.2677567173852,314.65228271484375,-0.2936006552681595,12.0,0.191950280272364,26.407911015704304,28.2366019757057,-0.06476313833990262,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.14882415425749063,0.10137428762679312,-2.5942,False,0.18443368233477986,,13,2.6,0.13157718626576376,0.41100531631460896,1.7817703965830647
LLY,2022-10-03,2021,2022-02-23,222,150.53694331561348,210.88599965984912,71.07861632213911,312.60736083984375,-0.518447221104505,12.0,0.1757601509570189,18.276787106506585,20.870312022431456,-0.12426862200897354,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.14789197851255437,0.10044211188185687,-2.5942,False,0.058353304957715624,,13,2.6,0.07445869670947032,0.711512978256103,1.9162262418048175
LLY,2023-01-02,2021,2022-02-23,313,101.49287523148199,131.59595316036226,56.535483612402174,356.65771484375,-0.7154333945196011,12.0,0.16329998778148172,12.717530490732539,14.059743154556182,-0.09546494904415714,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.1668084655990277,0.1193585989683302,-2.5942,False,0.11482094027603251,,13,2.6,0.2894193186252028,0.60337624155469,1.1331545585849527
LLY,2023-04-03,2022,2023-02-22,40,120.90816159810741,159.8020375679417,63.940810247836374,343.0429992675781,-0.6475422560546195,11.0,0.14410157671569768,13.913841029584704,14.556399288592578,-0.04414266511028095,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.15195069752489226,0.11506147217386614,-2.6785,False,0.06352511634991931,,14,2.8,0.5386939740142034,1.23662125395867,1.4236440484437407
LLY,2023-07-03,2022,2023-02-22,131,110.21665812416634,143.653658192392,60.2512268440483,452.468017578125,-0.756410058076346,11.0,0.14057980628989972,12.797076734094478,13.288440948101897,-0.03697681435515613,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.1914934575830494,0.15460423223202327,-2.6785,False,0.27820683618015396,,14,2.8,0.26836512421835756,0.984807714202003,0.6767506120134311
LLY,2023-10-02,2022,2023-02-22,222,111.59720158312064,145.71378726653796,60.742801114204156,528.9781494140625,-0.7890324927282263,11.0,0.14107140632564735,12.941279244722708,13.45200539953578,-0.037966543994302694,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.2141404590159151,0.17725123366488899,-2.6785,False,0.49306268818808485,,14,2.8,0.45045171342798906,0.7006257688843536,0.41713991058730243
LLY,2024-01-01,2022,2023-02-22,313,124.50320790385847,165.3335865632612,65.12339146496464,573.8946533203125,-0.7830556406414741,11.0,0.1451532690187854,14.289355976073038,14.98333966862592,-0.04631702330062209,5.0,"{'roic_persistence': 5.0, 'gm_stability': 5.0, 'capex_intensity': 4.0}",0.22605500248764301,0.1891657771366169,-2.6785,False,0.2567082674028691,,14,2.8,0.5585548390939189,0.37123950699214797,0.8638519402426327
MSFT,2020-01-01,2019,2019-08-01,153,139.89890962684655,194.3930049343669,73.44618381692446,149.39224243164062,-0.06354635722894425,14.0,0.13661275425864972,18.695411282509077,14.039898148734332,0.33159166002884644,4.0,"{'roic_persistence': 5.0, 'gm_stability': 4.0, 'capex_intensity': 3.0}",0.15686610493366018,0.08509657421174979,-2.6208,False,0.15835082688301205,,10,2.0,0.26528955923914543,0.42745529626977796,1.1149630716087011
MSFT,2020-04-01,2019,2019-08-01,244,273.17805351089373,291.40350445475235,134.20306173170175,144.49029541015625,0.8906325351155175,17.0,0.16141113433911797,37.50720837572064,26.146539714766238,0.4344998911859251,4.0,"{'roic_persistence': 5.0, 'gm_stability': 4.0, 'capex_intensity': 3.0}",0.15144557931891495,0.07967604859700456,-2.6208,False,0.10805446451828216,,10,2.0,0.38407061291438577,0.5704628507486708,1.0357085981711878
